time_stamp,pos_x,pos_y,pos_z,temp,label
2021-10-26 14:45:14,-1.09195,3.04597,8.92717,12.6,Stand up
2021-10-26 16:53:39,0.325669,2.34674,10.6417,11.4,Walking
2021-10-26 15:19:50,0.0957851,2.30842,9.17622,13.2,Sternal lying
2021-10-26 14:39:46,0.105364,2.09769,9.15706,12.6,Stand up
2021-10-26 14:28:37,1.159,3.00765,8.58235,12.6,Stand up
2021-10-26 14:28:29,1.10153,3.0363900000000004,8.81223,12.6,Stand up
2021-10-26 13:32:54,-7.02105,1.35057,4.0996,12.1,Grazing
2021-10-26 14:35:03,0.8524879999999999,3.8793,8.30457,12.6,Stand up
2021-10-26 13:28:17,-7.538289999999999,1.70498,2.75861,12.1,Grazing
2021-10-26 14:44:01,-1.06321,2.78735,8.898439999999999,12.6,Stand up
2021-10-26 15:03:20,-1.159,2.49999,9.21453,13.2,Stand up
2021-10-26 13:24:29,-8.45782,3.16091,3.56321,12.1,Grazing
2021-10-26 16:34:07,-4.74136,2.20306,7.6245,11.4,Stand up
2021-10-26 17:00:25,-0.220306,1.7432900000000002,4.2816,9.6,Walking
2021-10-26 13:22:50,-7.471239999999999,2.20306,5.16282,12.1,Grazing
2021-10-26 15:46:44,-5.0383,-0.153256,7.85438,13.2,Sternal lying
2021-10-26 16:39:05,-0.977008,2.88313,9.02296,11.4,Stand up
2021-10-26 15:27:37,0.5938680000000001,2.70114,8.99422,13.2,Sternal lying
2021-10-26 15:14:01,0.536397,2.08812,8.97507,13.2,Sternal lying
2021-10-26 13:23:14,-7.279669999999999,3.18007,4.7317800000000005,12.1,Grazing
2021-10-26 16:37:44,-2.06896,3.80267,8.53445,11.4,Stand up
2021-10-26 13:59:28,-1.37931,3.62068,8.74518,12.1,Stand up
2021-10-26 14:08:26,1.46551,3.85056,8.53445,12.6,Sternal lying
2021-10-26 13:07:39,-7.50955,5.22987,1.61877,12.1,Grazing
2021-10-26 14:23:40,0.45019,1.86781,9.15706,12.6,Stand up
2021-10-26 16:22:01,1.14942,2.7777700000000003,9.03254,11.4,Sternal lying
2021-10-26 15:06:23,0.0766281,3.16091,9.38694,13.2,Stand up
2021-10-26 14:50:15,-0.459769,3.04597,9.06127,12.6,Walking
2021-10-26 13:09:03,-1.46551,1.6954,5.6609,12.1,Grazing
2021-10-26 16:39:34,-3.11302,2.83524,8.03637,11.4,Stand up
2021-10-26 15:28:28,-0.5842890000000001,2.1839,9.03254,13.2,Sternal lying
2021-10-26 15:59:55,-1.10153,2.23179,8.97507,13.2,Sternal lying
2021-10-26 16:24:04,-0.431033,1.93486,9.21453,11.4,Sternal lying
2021-10-26 16:39:04,-0.996165,2.79693,9.05169,11.4,Stand up
2021-10-26 16:01:19,-2.49041,2.3658900000000003,8.7356,11.4,Sternal lying
2021-10-26 15:30:11,0.296934,2.42336,9.57851,13.2,Sternal lying
2021-10-26 14:30:48,0.862066,2.67241,8.898439999999999,12.6,Stand up
2021-10-26 14:38:00,-1.5900299999999998,3.98466,7.59576,12.6,Stand up
2021-10-26 16:57:10,-1.7720200000000002,3.88888,8.362039999999999,11.4,Walking
2021-10-26 16:32:36,-3.81225,3.21838,7.806489999999999,11.4,Stand up
2021-10-26 16:59:11,1.59961,4.47317,4.425269999999999,11.4,Walking
2021-10-26 13:12:02,-6.954,4.03255,2.48083,12.1,Grazing
2021-10-26 15:01:35,0.2586199999999999,2.9693400000000003,8.850539999999999,13.2,Stand up
2021-10-26 14:41:45,-0.77586,2.73945,9.10917,12.6,Stand up
2021-10-26 14:50:53,0.00957851,4.003819999999999,8.496139999999999,12.6,Stand up
2021-10-26 14:45:27,-1.04406,2.87355,9.04211,12.6,Stand up
2021-10-26 13:23:17,-6.18772,3.86972,4.15707,12.1,Grazing
2021-10-26 16:05:00,-3.94635,2.06896,8.22794,11.4,Sternal lying
2021-10-26 14:57:39,-0.0574711,2.8065,9.01338,12.6,Stand up
2021-10-26 14:53:39,-0.0,2.72988,9.1379,12.6,Stand up
2021-10-26 15:09:17,-0.459769,3.26627,8.955910000000001,13.2,Stand up
2021-10-26 14:54:19,0.632182,2.52873,9.02296,12.6,Stand up
2021-10-26 15:31:25,-4.04213,2.318,8.06511,13.2,Sternal lying
2021-10-26 14:38:04,-1.33141,1.8295,9.55936,12.6,Stand up
2021-10-26 15:05:42,0.0670496,3.2088,8.62066,13.2,Stand up
2021-10-26 14:41:37,-0.316091,2.7777700000000003,9.0038,12.6,Stand up
2021-10-26 15:29:20,0.306512,2.30842,8.98465,13.2,Sternal lying
2021-10-26 15:08:09,-0.0670496,3.1896400000000003,9.22411,13.2,Stand up
2021-10-26 15:48:37,-5.28734,0.689653,7.672389999999999,13.2,Sternal lying
2021-10-26 16:03:48,-1.36973,2.61493,8.93675,11.4,Sternal lying
2021-10-26 14:34:37,-0.526818,2.71072,8.90802,12.6,Stand up
2021-10-26 15:23:17,0.268198,2.0498,8.850539999999999,13.2,Sternal lying
2021-10-26 13:22:03,-7.55745,2.56704,4.29117,12.1,Grazing
2021-10-26 13:08:26,-6.88695,2.78735,5.842890000000001,12.1,Grazing
2021-10-26 14:31:31,1.46551,2.9885,9.0038,12.6,Stand up
2021-10-26 15:13:26,0.316091,1.84865,9.12832,13.2,Sternal lying
2021-10-26 13:20:10,-8.13216,1.68582,3.5057400000000003,12.1,Grazing
2021-10-26 14:23:19,0.651339,2.62451,9.21453,12.6,Stand up
2021-10-26 14:58:27,0.0862066,2.67241,9.09959,12.6,Stand up
2021-10-26 16:15:49,1.05364,1.80076,9.17622,11.4,Sternal lying
2021-10-26 14:19:20,1.43678,3.63983,8.44825,12.6,Sternal lying
2021-10-26 14:20:49,0.536397,3.0363900000000004,9.07085,12.6,Sternal lying
2021-10-26 13:31:36,-7.95016,2.33716,1.24521,12.1,Grazing
2021-10-26 15:21:59,0.181992,2.13601,9.272,13.2,Sternal lying
2021-10-26 16:00:10,-1.00574,2.19348,9.09959,11.4,Sternal lying
2021-10-26 16:36:33,-0.354405,3.02681,9.11874,11.4,Stand up
2021-10-26 15:08:18,0.019157,3.00765,8.92717,13.2,Stand up
2021-10-26 14:15:00,0.737545,3.66857,8.687710000000001,12.6,Sternal lying
2021-10-26 15:58:57,-1.17816,2.16474,9.23368,13.2,Sternal lying
2021-10-26 14:05:11,-3.27585,0.613025,8.84097,12.6,Sternal lying
2021-10-26 14:28:00,0.8333309999999999,3.52489,8.70687,12.6,Stand up
2021-10-26 16:50:47,2.60536,2.10727,11.772,11.4,Walking
2021-10-26 16:22:57,0.632182,2.63409,9.10917,11.4,Sternal lying
2021-10-26 14:25:03,-6.2835,4.865880000000001,5.47891,12.6,Stand up
2021-10-26 14:49:34,-1.7432900000000002,1.9157,9.02296,12.6,Stand up
2021-10-26 15:44:50,-3.477,-0.536397,8.33331,13.2,Sternal lying
2021-10-26 15:27:56,0.277777,2.25095,9.31989,13.2,Sternal lying
2021-10-26 15:50:05,-5.4884900000000005,-0.4022969999999999,7.4904,13.2,Sternal lying
2021-10-26 16:02:02,-4.070869999999999,2.4521,7.98848,11.4,Sternal lying
2021-10-26 16:37:28,-1.22605,2.97892,8.62066,11.4,Stand up
2021-10-26 16:22:52,0.8524879999999999,2.63409,9.18579,11.4,Sternal lying
2021-10-26 15:07:40,-0.0,2.7777700000000003,9.12832,13.2,Stand up
2021-10-26 14:31:54,3.5536300000000005,3.4865800000000005,8.06511,12.6,Stand up
2021-10-26 14:37:58,-3.59194,3.14175,6.93484,12.6,Stand up
2021-10-26 14:27:40,0.0766281,3.0747,8.92717,12.6,Stand up
2021-10-26 13:30:45,-7.27009,3.01723,3.11302,12.1,Grazing
2021-10-26 15:51:21,-1.39846,3.15133,8.87928,13.2,Sternal lying
2021-10-26 16:25:07,0.737545,1.94444,9.39652,11.4,Sternal lying
2021-10-26 13:06:12,-5.83331,2.9022900000000003,7.327560000000001,12.1,Grazing
2021-10-26 15:18:35,0.727967,2.32758,9.09959,13.2,Sternal lying
2021-10-26 13:23:44,-7.040210000000001,2.46168,4.59768,12.1,Grazing
2021-10-26 16:02:38,-1.53256,2.57662,9.09959,11.4,Sternal lying
2021-10-26 15:58:32,-1.4272,2.44252,8.898439999999999,13.2,Sternal lying
2021-10-26 15:01:51,0.0574711,2.69156,8.888860000000001,13.2,Stand up
2021-10-26 15:14:31,0.747124,1.92528,8.97507,13.2,Sternal lying
2021-10-26 14:55:30,0.105364,2.78735,8.850539999999999,12.6,Stand up
2021-10-26 15:04:42,0.124521,2.73945,9.16664,13.2,Stand up
2021-10-26 13:19:27,-4.1475,2.64367,6.954,12.1,Grazing
2021-10-26 15:48:45,-5.29692,0.670496,7.653230000000001,13.2,Sternal lying
2021-10-26 13:23:31,-7.931010000000001,1.6475,3.70688,12.1,Grazing
2021-10-26 14:32:38,2.4329400000000003,2.57662,8.77392,12.6,Stand up
2021-10-26 15:41:27,-1.18774,1.68582,9.21453,13.2,Sternal lying
2021-10-26 16:06:40,-2.39463,2.33716,8.87928,11.4,Sternal lying
2021-10-26 15:04:41,0.124521,2.97892,9.01338,13.2,Stand up
2021-10-26 16:36:33,-0.335248,3.01723,8.955910000000001,11.4,Stand up
2021-10-26 13:12:50,-7.672389999999999,2.27011,4.33907,12.1,Grazing
2021-10-26 15:43:16,-2.00191,1.9157,9.24326,13.2,Sternal lying
2021-10-26 16:30:28,0.5076609999999999,2.34674,9.53062,11.4,Sternal lying
2021-10-26 15:23:20,0.440612,2.08812,9.30074,13.2,Sternal lying
2021-10-26 15:22:57,0.526818,2.04022,9.22411,13.2,Sternal lying
2021-10-26 14:55:45,-0.0,3.39079,8.7835,12.6,Stand up
2021-10-26 15:39:48,-3.00765,-0.938694,9.03254,13.2,Sternal lying
2021-10-26 15:49:25,-5.28734,0.565132,7.701119999999999,13.2,Sternal lying
2021-10-26 14:45:56,-0.64176,3.13217,9.05169,12.6,Stand up
2021-10-26 13:18:02,-6.88695,2.8065,3.69731,12.1,Grazing
2021-10-26 16:08:29,-1.2931,1.8295,9.15706,11.4,Sternal lying
2021-10-26 13:08:45,-6.89653,4.15707,5.57469,12.1,Grazing
2021-10-26 15:15:50,0.77586,2.318,9.08043,13.2,Sternal lying
2021-10-26 16:28:01,0.96743,2.05938,9.02296,11.4,Sternal lying
2021-10-26 13:29:57,-7.04979,3.0747,5.09577,12.1,Grazing
2021-10-26 15:08:35,-0.0574711,3.14175,8.955910000000001,13.2,Stand up
2021-10-26 14:21:54,1.0249,2.95018,8.8697,12.6,Sternal lying
2021-10-26 14:33:44,-6.04404,2.50957,6.91569,12.6,Stand up
2021-10-26 14:15:37,-0.555554,3.86972,8.294989999999999,12.6,Sternal lying
2021-10-26 15:34:50,-0.938694,2.24137,9.21453,13.2,Sternal lying
2021-10-26 16:56:37,-4.358219999999999,4.70305,9.18579,11.4,Walking
2021-10-26 15:01:53,-0.143678,3.19922,9.17622,13.2,Stand up
2021-10-26 16:36:07,-0.478926,2.7777700000000003,8.81223,11.4,Stand up
2021-10-26 13:19:05,-7.15515,1.6954,5.74711,12.1,Grazing
2021-10-26 14:58:05,-0.0,3.01723,8.74518,12.6,Stand up
2021-10-26 15:58:24,-1.95402,1.8295,8.81223,13.2,Sternal lying
2021-10-26 14:46:58,-0.823752,2.8065,8.917589999999999,12.6,Stand up
2021-10-26 15:57:00,-2.03064,2.00191,9.26242,13.2,Sternal lying
2021-10-26 16:34:48,-0.229884,2.19348,9.32947,11.4,Stand up
2021-10-26 15:01:02,-1.4272,3.00765,9.29116,13.2,Stand up
2021-10-26 15:23:31,0.325669,2.02107,9.10917,13.2,Sternal lying
2021-10-26 14:53:46,-0.143678,2.73945,9.08043,12.6,Stand up
2021-10-26 14:24:00,0.335248,3.33332,8.611080000000001,12.6,Stand up
2021-10-26 16:02:16,-2.97892,2.51915,8.544030000000001,11.4,Sternal lying
2021-10-26 15:58:43,-1.37931,2.33716,9.01338,13.2,Sternal lying
2021-10-26 15:45:39,-5.0383,-0.411876,7.83522,13.2,Sternal lying
2021-10-26 14:05:58,-0.545975,2.11685,9.21453,12.6,Sternal lying
2021-10-26 13:16:38,-7.298830000000001,1.98275,2.63409,12.1,Grazing
2021-10-26 16:05:54,-2.68198,1.83907,8.93675,11.4,Sternal lying
2021-10-26 16:34:59,-1.55172,1.3026799999999998,9.05169,11.4,Stand up
2021-10-26 14:54:51,0.8333309999999999,2.52873,9.32947,12.6,Stand up
2021-10-26 15:50:07,-5.46933,-0.411876,7.55745,13.2,Sternal lying
2021-10-26 16:04:50,-3.62068,2.04022,8.563189999999999,11.4,Sternal lying
2021-10-26 16:27:01,0.680074,2.4329400000000003,9.38694,11.4,Sternal lying
2021-10-26 16:25:31,0.7567020000000001,2.09769,9.25284,11.4,Sternal lying
2021-10-26 14:10:53,1.55172,3.1896400000000003,8.3812,12.6,Sternal lying
2021-10-26 13:57:12,-4.27202,3.4195300000000004,7.52871,12.1,Stand up
2021-10-26 14:17:16,-0.70881,3.82183,8.62066,12.6,Sternal lying
2021-10-26 16:55:01,-0.938694,2.50957,7.96932,11.4,Walking
2021-10-26 15:07:23,-0.239463,3.05555,9.12832,13.2,Stand up
2021-10-26 15:54:54,-2.12643,2.84482,8.409930000000001,13.2,Sternal lying
2021-10-26 13:19:53,-7.672389999999999,2.86398,4.16665,12.1,Grazing
2021-10-26 16:59:10,-10.7279,-0.373562,5.90036,11.4,Walking
2021-10-26 14:41:40,-0.277777,2.82566,8.97507,12.6,Stand up
2021-10-26 15:09:40,-0.488504,3.6111,8.955910000000001,13.2,Stand up
2021-10-26 15:09:54,-0.488504,3.3524800000000003,8.831389999999999,13.2,Stand up
2021-10-26 16:03:24,-1.05364,2.64367,9.06127,11.4,Sternal lying
2021-10-26 16:49:58,0.296934,2.70114,10.0095,11.4,Walking
2021-10-26 16:12:56,-0.373562,1.98275,9.46357,11.4,Sternal lying
2021-10-26 16:51:47,-1.58045,3.21838,8.898439999999999,11.4,Walking
2021-10-26 14:07:58,0.727967,3.51531,9.07085,12.6,Sternal lying
2021-10-26 13:08:07,-7.1647300000000005,2.93102,5.11493,12.1,Grazing
2021-10-26 16:11:18,-3.01723,2.09769,8.697289999999999,11.4,Sternal lying
2021-10-26 15:04:04,0.316091,2.95976,9.0038,13.2,Stand up
2021-10-26 14:54:03,0.306512,2.39463,9.15706,12.6,Stand up
2021-10-26 15:44:53,-5.4884900000000005,-1.85823,8.44825,13.2,Sternal lying
2021-10-26 15:45:02,-4.521059999999999,-0.651339,8.122580000000001,13.2,Sternal lying
2021-10-26 16:12:15,-1.37931,1.93486,9.19537,11.4,Sternal lying
2021-10-26 15:28:13,0.699231,2.318,9.69345,13.2,Sternal lying
2021-10-26 15:37:10,-1.37931,2.35631,9.08043,13.2,Sternal lying
2021-10-26 16:18:40,-0.354405,2.08812,9.35821,11.4,Sternal lying
2021-10-26 13:21:11,-6.52297,3.2088,4.85631,12.1,Grazing
2021-10-26 14:02:43,-1.92528,2.09769,8.965489999999999,12.6,Sternal lying
2021-10-26 14:20:11,0.459769,3.2566900000000003,8.476980000000001,12.6,Sternal lying
2021-10-26 15:48:56,-5.24903,0.660917,7.605339999999999,13.2,Sternal lying
2021-10-26 13:56:46,-0.229884,3.67815,9.04211,12.1,Stand up
2021-10-26 13:07:59,-7.83522,2.95976,6.580439999999999,12.1,Grazing
2021-10-26 16:11:54,-2.71072,2.00191,8.850539999999999,11.4,Sternal lying
2021-10-26 14:24:39,-0.019157,3.45784,8.62066,12.6,Stand up
2021-10-26 13:30:04,-7.95016,2.01149,5.13408,12.1,Grazing
2021-10-26 14:55:26,0.143678,2.72988,8.86012,12.6,Stand up
2021-10-26 16:03:49,-1.45593,2.5862,9.12832,11.4,Sternal lying
2021-10-26 13:30:35,-6.61875,2.25095,4.60726,12.1,Grazing
2021-10-26 15:32:19,-3.45784,2.30842,8.45782,13.2,Sternal lying
2021-10-26 14:38:57,-1.3026799999999998,2.11685,9.10917,12.6,Stand up
2021-10-26 15:37:33,-1.13984,2.28926,9.41568,13.2,Sternal lying
2021-10-26 13:15:37,-7.346719999999999,3.39079,4.9904,12.1,Grazing
2021-10-26 17:00:34,-0.0287355,5.01914,7.18388,9.6,Walking
2021-10-26 15:31:20,0.5172399999999999,2.61493,8.57277,13.2,Sternal lying
2021-10-26 15:04:45,0.201149,2.74903,9.25284,13.2,Stand up
2021-10-26 15:53:31,-2.19348,2.95976,8.687710000000001,13.2,Sternal lying
2021-10-26 15:08:08,-0.019157,3.00765,8.86012,13.2,Stand up
2021-10-26 16:05:11,-3.24712,1.80076,8.70687,11.4,Sternal lying
2021-10-26 15:48:07,-5.15324,0.5842890000000001,7.653230000000001,13.2,Sternal lying
2021-10-26 14:16:56,0.909959,4.40611,8.31415,12.6,Sternal lying
2021-10-26 13:06:14,-5.50764,3.5057400000000003,7.059360000000001,12.1,Grazing
2021-10-26 15:21:46,0.316091,2.49041,9.09959,13.2,Sternal lying
2021-10-26 15:09:16,-0.459769,2.65325,8.93675,13.2,Stand up
2021-10-26 13:15:09,-6.7911600000000005,4.48274,6.858219999999999,12.1,Grazing
2021-10-26 14:24:01,0.220306,3.04597,9.01338,12.6,Stand up
2021-10-26 14:55:42,-0.344826,1.90612,9.26242,12.6,Stand up
2021-10-26 14:19:14,1.53256,3.6111,8.400360000000001,12.6,Sternal lying
2021-10-26 14:35:42,-0.421455,2.62451,9.28158,12.6,Stand up
2021-10-26 16:21:46,-0.0862066,2.38505,9.50188,11.4,Sternal lying
2021-10-26 15:45:45,-5.01914,-0.555554,7.83522,13.2,Sternal lying
2021-10-26 15:12:48,0.488504,2.10727,9.35821,13.2,Sternal lying
2021-10-26 13:18:04,-8.32373,4.10918,3.773930000000001,12.1,Grazing
2021-10-26 14:20:15,0.431033,3.04597,8.821810000000001,12.6,Sternal lying
2021-10-26 14:32:12,3.52489,3.0747,8.16089,12.6,Stand up
2021-10-26 16:37:38,-2.08812,4.0134,8.10342,11.4,Stand up
2021-10-26 15:55:00,-2.10727,3.01723,8.48656,13.2,Sternal lying
2021-10-26 13:24:46,-6.72412,2.46168,3.53447,12.1,Grazing
2021-10-26 14:15:49,-0.134099,3.94635,8.611080000000001,12.6,Sternal lying
2021-10-26 16:19:40,0.172413,2.22221,9.10917,11.4,Sternal lying
2021-10-26 14:45:04,-0.545975,3.97508,8.53445,12.6,Stand up
2021-10-26 15:41:22,-1.26436,1.81034,9.31031,13.2,Sternal lying
2021-10-26 16:51:50,-2.1455900000000003,4.62642,8.70687,11.4,Walking
2021-10-26 16:53:43,-0.498083,3.04597,8.007639999999999,11.4,Walking
2021-10-26 13:14:55,-5.795,2.11685,5.7758400000000005,12.1,Grazing
2021-10-26 16:58:47,-11.3793,4.38696,11.657,11.4,Walking
2021-10-26 13:09:09,-6.04404,2.13601,5.72795,12.1,Grazing
2021-10-26 16:18:12,0.919537,2.1455900000000003,9.22411,11.4,Sternal lying
2021-10-26 14:14:23,1.14942,4.3773800000000005,8.189630000000001,12.6,Sternal lying
2021-10-26 13:32:26,-7.260510000000001,2.46168,5.32565,12.1,Grazing
2021-10-26 15:19:44,-0.5076609999999999,2.63409,9.30074,13.2,Sternal lying
2021-10-26 16:05:17,-2.87355,1.70498,8.888860000000001,11.4,Sternal lying
2021-10-26 15:46:11,-5.07661,-0.440612,7.90227,13.2,Sternal lying
2021-10-26 14:39:42,-0.8524879999999999,1.84865,9.71261,12.6,Stand up
2021-10-26 13:16:03,-7.739439999999999,2.21264,1.5134,12.1,Grazing
2021-10-26 14:37:54,-1.27394,4.003819999999999,7.48082,12.6,Stand up
2021-10-26 16:16:32,1.09195,1.35057,9.51146,11.4,Sternal lying
2021-10-26 14:58:31,0.268198,2.73945,8.898439999999999,12.6,Stand up
2021-10-26 14:19:10,1.65708,3.5057400000000003,8.649389999999999,12.6,Sternal lying
2021-10-26 13:31:05,-6.59002,3.04597,3.02681,12.1,Grazing
2021-10-26 15:55:35,-1.23563,2.68198,9.04211,13.2,Sternal lying
2021-10-26 16:20:22,0.5938680000000001,1.72413,9.12832,11.4,Sternal lying
2021-10-26 13:21:11,-6.772010000000001,2.95976,4.33907,12.1,Grazing
2021-10-26 13:17:16,-7.68197,4.05171,8.409930000000001,12.1,Grazing
2021-10-26 14:17:18,-0.613025,3.90803,8.400360000000001,12.6,Sternal lying
2021-10-26 13:27:09,-4.11876,3.27585,8.03637,12.1,Grazing
2021-10-26 15:59:03,-1.11111,2.1839,9.1379,13.2,Sternal lying
2021-10-26 13:08:24,-6.20688,2.37547,5.9291,12.1,Grazing
2021-10-26 13:14:27,-7.394610000000001,1.19731,5.65132,12.1,Grazing
2021-10-26 14:18:19,0.7567020000000001,2.7777700000000003,9.32947,12.6,Sternal lying
2021-10-26 16:12:42,-0.565132,1.87739,9.05169,11.4,Sternal lying
2021-10-26 15:01:42,-0.565132,3.33332,8.66855,13.2,Stand up
2021-10-26 16:55:33,-1.24521,4.31033,7.98848,11.4,Walking
2021-10-26 14:49:28,-1.81992,1.88697,9.04211,12.6,Stand up
2021-10-26 14:58:00,-0.0574711,3.24712,9.29116,12.6,Stand up
2021-10-26 16:32:02,-4.0134,2.95018,8.06511,11.4,Stand up
2021-10-26 14:23:33,0.526818,2.40421,9.47315,12.6,Stand up
2021-10-26 14:47:25,-0.392719,2.3658900000000003,9.18579,12.6,Stand up
2021-10-26 13:58:17,-0.8716450000000001,3.43869,8.821810000000001,12.1,Stand up
2021-10-26 14:12:42,1.0344799999999998,3.58236,8.4674,12.6,Sternal lying
2021-10-26 14:33:34,-0.5842890000000001,2.25095,9.47315,12.6,Stand up
2021-10-26 16:08:23,-1.84865,1.92528,9.09959,11.4,Sternal lying
2021-10-26 14:02:59,-2.55746,2.3658900000000003,8.7835,12.6,Sternal lying
2021-10-26 15:17:58,-0.411876,2.60536,9.02296,13.2,Sternal lying
2021-10-26 14:01:19,-3.94635,1.83907,8.23752,12.6,Sternal lying
2021-10-26 14:35:34,-1.13984,1.76245,9.24326,12.6,Stand up
2021-10-26 13:22:18,-7.46166,2.7777700000000003,4.78926,12.1,Grazing
2021-10-26 15:34:41,-0.948273,2.37547,8.90802,13.2,Sternal lying
2021-10-26 16:29:46,-1.2164700000000002,2.19348,9.21453,11.4,Sternal lying
2021-10-26 13:11:30,-7.27009,2.38505,3.2566900000000003,12.1,Grazing
2021-10-26 15:48:46,-4.94251,0.747124,7.68197,13.2,Sternal lying
2021-10-26 15:03:56,-0.181992,3.0651200000000003,9.12832,13.2,Stand up
2021-10-26 14:41:14,-1.81034,2.34674,8.93675,12.6,Stand up
2021-10-26 13:32:51,-7.432930000000001,2.10727,5.22987,12.1,Grazing
2021-10-26 13:18:59,-7.79691,2.4329400000000003,2.40421,12.1,Grazing
2021-10-26 16:24:18,0.536397,2.47126,9.22411,11.4,Sternal lying
2021-10-26 13:23:26,-7.758589999999999,2.09769,3.8793,12.1,Grazing
2021-10-26 14:17:43,0.8333309999999999,3.67815,8.965489999999999,12.6,Sternal lying
2021-10-26 14:32:41,2.00191,2.7203,9.25284,12.6,Stand up
2021-10-26 14:42:28,-2.38505,2.5862,8.611080000000001,12.6,Walking
2021-10-26 16:32:30,-1.47509,2.40421,9.09959,11.4,Stand up
2021-10-26 13:57:04,-6.1973,2.4329400000000003,5.98657,12.1,Stand up
2021-10-26 14:44:47,-1.35057,2.93102,8.93675,12.6,Stand up
2021-10-26 15:18:27,0.651339,2.20306,9.30074,13.2,Sternal lying
2021-10-26 16:12:18,-1.31226,1.92528,9.24326,11.4,Sternal lying
2021-10-26 14:00:26,-3.44826,3.8314,7.758589999999999,12.6,Stand up
2021-10-26 16:15:49,0.785438,1.7720200000000002,9.36779,11.4,Sternal lying
2021-10-26 16:29:26,-0.114942,1.5134,9.48273,11.4,Sternal lying
2021-10-26 13:11:17,-7.605339999999999,1.73371,4.53064,12.1,Grazing
2021-10-26 13:07:50,-7.605339999999999,2.48083,2.97892,12.1,Grazing
2021-10-26 14:59:29,-0.172413,3.40037,8.86012,12.6,Stand up
2021-10-26 14:59:14,-0.296934,3.26627,9.17622,12.6,Stand up
2021-10-26 15:21:51,0.277777,2.30842,9.04211,13.2,Sternal lying
2021-10-26 13:20:46,-6.2835,3.68773,3.52489,12.1,Grazing
2021-10-26 16:34:02,-0.0,1.95402,9.42525,11.4,Stand up
2021-10-26 14:41:48,-1.71455,3.773930000000001,8.35246,12.6,Stand up
2021-10-26 15:28:16,0.718388,2.87355,8.90802,13.2,Sternal lying
2021-10-26 13:06:29,-7.25093,1.20689,4.27202,12.1,Grazing
2021-10-26 13:57:38,-2.55746,3.37164,8.28541,12.1,Stand up
2021-10-26 15:38:50,-3.26627,-0.536397,8.8697,13.2,Sternal lying
2021-10-26 16:19:55,0.0287355,1.88697,8.821810000000001,11.4,Sternal lying
2021-10-26 14:09:11,1.61877,3.95593,8.28541,12.6,Sternal lying
2021-10-26 15:41:57,-2.8065,0.929116,9.61683,13.2,Sternal lying
2021-10-26 16:37:44,-2.01149,3.86972,8.294989999999999,11.4,Stand up
2021-10-26 16:14:54,-0.785438,1.81034,9.24326,11.4,Sternal lying
2021-10-26 13:18:40,-8.33331,2.95976,3.52489,12.1,Grazing
2021-10-26 14:58:37,0.124521,2.84482,8.92717,12.6,Stand up
2021-10-26 14:06:37,-0.019157,3.76436,8.8697,12.6,Sternal lying
2021-10-26 13:28:45,-3.2854300000000003,2.00191,7.471239999999999,12.1,Grazing
2021-10-26 14:47:36,-0.268198,2.49999,9.07085,12.6,Stand up
2021-10-26 16:10:44,-1.09195,2.16474,9.16664,11.4,Sternal lying
2021-10-26 14:56:34,-0.143678,2.59578,8.97507,12.6,Stand up
2021-10-26 14:52:37,0.8333309999999999,3.70688,8.62066,12.6,Stand up
2021-10-26 14:17:21,-0.0862066,3.93677,8.476980000000001,12.6,Sternal lying
2021-10-26 13:23:27,-6.98273,4.204969999999999,2.89271,12.1,Grazing
2021-10-26 13:24:05,-6.84864,3.2088,3.6111,12.1,Grazing
2021-10-26 14:09:32,0.526818,3.7452,8.496139999999999,12.6,Sternal lying
2021-10-26 16:53:37,-2.03064,2.05938,10.5172,11.4,Walking
2021-10-26 16:36:52,-0.536397,3.00765,9.06127,11.4,Stand up
2021-10-26 13:32:21,-6.42718,2.50957,6.98273,12.1,Grazing
2021-10-26 14:08:54,1.6475,3.82183,8.16089,12.6,Sternal lying
2021-10-26 16:09:47,-3.92719,1.84865,8.23752,11.4,Sternal lying
2021-10-26 16:16:45,0.881223,2.0498,9.17622,11.4,Sternal lying
2021-10-26 15:48:21,-5.21071,0.670496,7.72986,13.2,Sternal lying
2021-10-26 16:31:56,-1.90612,2.9885,8.63982,11.4,Stand up
2021-10-26 13:23:53,-7.1743,2.02107,4.46359,12.1,Grazing
2021-10-26 16:22:25,0.613025,2.50957,9.06127,11.4,Sternal lying
2021-10-26 16:01:45,-1.62835,2.4329400000000003,8.98465,11.4,Sternal lying
2021-10-26 15:52:10,-4.492319999999999,2.1839,8.04595,13.2,Sternal lying
2021-10-26 16:50:36,-2.54788,4.04213,7.25093,11.4,Walking
2021-10-26 14:59:51,0.373562,3.11302,8.7835,12.6,Stand up
2021-10-26 13:32:10,-7.13599,2.92145,6.52297,12.1,Grazing
2021-10-26 16:03:12,-1.20689,2.52873,9.09959,11.4,Sternal lying
2021-10-26 14:58:53,0.2586199999999999,2.7203,9.02296,12.6,Stand up
2021-10-26 15:08:59,-0.105364,3.14175,9.30074,13.2,Stand up
2021-10-26 15:32:25,-2.99807,2.47126,8.7356,13.2,Sternal lying
2021-10-26 16:36:27,-0.431033,3.09386,8.97507,11.4,Stand up
2021-10-26 13:24:18,-6.72412,2.4521,5.01914,12.1,Grazing
2021-10-26 15:57:22,-2.35631,1.72413,8.917589999999999,13.2,Sternal lying
